c0,35,49,00,c9,35,94,02,23,36,0a,00,25,36,21,06,f8,36,0a,00,a8,02,00,00,26,00,00,00,fc,03,00,00,24,00,2a,78,09,0f,00,00,01,00,19,00,00,01,02,00,00,00,00,00,00,00,00,00,00,00,64,14,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,9b,40,1e,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,3e,00,3b,10,14,01,35,00,3b,10,00,00,00,00,0e,01,36,01,6c,02,00,00,ff,ff,ff,08,46,20,46,20,14,20,14,20,01,01,01,01,46,20,46,20,14,20,14,20,02,02,02,02,01,20,2e,20,01,01,2f,20,05,0a,01,03,10,0d,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,73,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,66,80,00,00,73,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,0b,80,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,73,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,0b,80,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,73,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,73,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,66,80,00,00,73,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,73,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,95,01,00,00,5c,84,82,77,84,82,82,84,00,00,00,74,00,16,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
fa,36,3a,00,02,37,94,02,5c,37,0a,00,5e,37,21,06,31,38,0a,00,d0,07,00,00,2e,00,00,00,b8,0b,00,00,2b,00,32,b4,0a,0f,00,00,01,00,19,00,00,01,02,00,00,00,00,00,00,00,00,00,00,00,64,14,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,9b,40,1e,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,3f,00,3b,10,14,01,36,00,3b,10,00,00,00,00,5a,02,2a,03,54,06,00,00,ff,00,ff,08,46,20,46,20,00,00,00,00,01,01,00,00,46,20,46,20,00,00,00,00,02,02,00,00,01,20,2f,20,01,01,2f,20,0c,0c,01,03,10,0e,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,66,80,00,00,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,0b,80,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,0b,80,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,66,80,00,00,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,26,80,2a,80,22,80,1e,80,2a,80,22,80,62,80,00,00,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,4d,80,00,00,87,03,00,00,5d,78,73,77,7e,76,76,00,00,00,00,74,00,16,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
33,38,3a,00,3b,38,55,02,8a,38,0a,00,8c,38,01,05,3d,39,0a,00,78,69,00,00,01,00,00,00,dc,0f,00,00,20,00,20,00,0a,0f,00,00,00,00,19,00,0a,00,01,ff,ff,ff,ff,00,00,00,00,ff,ff,00,00,ff,ff,ff,00,00,00,00,00,00,00,00,ff,ff,00,00,00,00,00,00,00,02,54,40,53,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,54,40,40,00,40,10,14,03,37,00,40,10,00,00,00,00,dc,05,98,08,e4,0c,71,30,ff,00,ff,80,47,20,47,20,00,00,00,00,02,02,00,00,47,20,47,20,00,00,00,00,04,04,00,00,0f,20,0f,20,01,01,6c,20,04,0d,01,03,10,14,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,0b,80,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,0b,80,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,01,00,72,06,00,00,5c,70,7b,71,7e,81,7e,00,00,00,00,74,00,16,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
3f,39,6b,00,4d,39,e3,01,8d,39,0a,00,8f,39,ce,05,58,3a,0a,00,00,fa,00,00,01,00,00,00,f8,34,00,00,24,00,2a,00,12,0f,00,00,04,00,19,00,0a,00,01,ff,ff,ff,ff,32,32,32,32,ff,ff,00,00,ff,ff,ff,00,00,00,00,00,00,00,00,ff,ff,00,00,00,00,00,00,00,02,54,40,53,40,56,40,57,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,57,40,41,00,40,10,14,05,38,00,40,10,00,00,00,00,6c,07,08,52,0c,7b,71,30,ff,00,ff,80,47,20,47,20,00,00,00,00,01,01,00,00,47,20,47,20,00,00,00,00,02,02,00,00,0f,20,44,20,01,01,6c,20,08,12,01,03,10,14,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,0b,80,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,0b,80,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,00,00,3b,80,3f,80,3f,80,43,80,43,80,47,80,47,80,00,00,3d,80,39,80,51,80,4f,80,45,80,41,80,49,80,01,00,ca,08,00,00,56,81,74,70,83,3a,5c,70,7b,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
5a,3a,22,00,5f,3a,08,01,83,3a,0a,00,85,3a,f1,03,07,3b,0a,00,b8,24,00,00,03,00,00,00,dc,0f,00,00,1c,00,00,00,11,0f,00,00,00,00,19,00,00,00,01,19,19,19,19,ff,00,00,00,00,00,00,64,5f,00,5f,00,00,00,00,00,00,00,00,00,ff,00,00,00,00,00,00,00,02,00,40,3b,40,63,40,62,40,80,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,40,42,00,d4,10,14,02,39,00,42,10,00,00,00,00,d4,03,38,04,54,06,00,00,ff,00,ff,80,46,20,46,20,00,00,00,00,01,01,00,00,46,20,46,20,00,00,00,00,02,02,00,00,3d,20,3d,20,01,02,3d,20,32,08,01,03,10,0d,00,00,03,80,03,80,63,80,63,80,63,80,63,80,63,80,00,00,5b,80,73,80,73,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,67,80,67,80,67,80,67,80,67,80,00,00,5b,80,73,80,73,80,73,80,73,80,73,80,73,80,0b,80,03,80,03,80,63,80,63,80,63,80,63,80,63,80,00,00,5b,80,73,80,73,80,73,80,73,80,73,80,73,80,0b,80,03,80,03,80,63,80,63,80,63,80,63,80,63,80,00,00,5b,80,73,80,73,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,63,80,63,80,63,80,63,80,63,80,00,00,5b,80,73,80,73,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,67,80,67,80,67,80,67,80,67,80,00,00,5b,80,73,80,73,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,63,80,63,80,63,80,63,80,63,80,00,00,5b,80,73,80,73,80,73,80,73,80,73,80,73,80,00,00,be,05,00,00,5e,76,81,74,00,3a,5c,70,7b,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
09,3b,3d,00,11,3b,08,01,35,3b,0a,00,37,3b,b4,03,b7,3b,0a,00,68,42,00,00,05,00,00,00,3c,1b,00,00,22,2d,00,00,10,0f,00,00,00,00,19,00,00,00,01,ff,19,32,19,ff,00,00,00,00,00,00,50,50,00,5f,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,7f,40,3b,40,63,40,62,40,3c,40,80,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,40,43,00,d4,10,14,03,3a,00,42,10,00,00,00,00,da,02,44,07,e6,0a,00,00,ff,00,ff,80,46,20,46,20,00,00,00,00,01,02,00,00,46,20,46,20,00,00,00,00,02,04,00,00,3e,20,3e,20,01,02,3d,20,50,0b,01,03,10,0d,00,00,03,80,03,80,03,80,63,80,63,80,63,80,63,80,00,00,5b,80,5b,80,5b,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,03,80,67,80,67,80,67,80,67,80,00,00,5b,80,5b,80,5b,80,73,80,73,80,73,80,73,80,0b,80,03,80,03,80,03,80,63,80,63,80,63,80,63,80,00,00,5b,80,5b,80,5b,80,73,80,73,80,73,80,73,80,0b,80,03,80,03,80,03,80,63,80,63,80,63,80,63,80,00,00,5b,80,5b,80,5b,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,03,80,63,80,63,80,63,80,63,80,00,00,5b,80,5b,80,5b,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,03,80,67,80,67,80,67,80,67,80,00,00,5b,80,5b,80,5b,80,73,80,73,80,73,80,73,80,00,00,03,80,03,80,03,80,63,80,63,80,63,80,63,80,00,00,5b,80,5b,80,5b,80,73,80,73,80,73,80,73,80,00,00,47,04,00,00,51,70,82,77,84,81,70,00,7b,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
b9,3b,38,00,c1,3b,93,00,d4,3b,0a,00,d6,3b,5a,02,24,3c,0a,00,32,00,00,00,01,00,00,00,e1,00,00,00,06,00,00,00,0c,0f,00,00,00,00,19,00,00,01,04,00,00,00,ff,00,00,00,00,00,00,00,64,ff,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,40,09,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,44,00,44,10,14,01,3b,00,44,10,00,00,00,00,02,00,01,00,02,00,00,00,cd,00,ff,00,46,20,49,20,00,00,00,00,01,01,00,00,46,20,49,20,00,00,00,00,02,02,00,00,23,20,23,20,01,02,22,20,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,5f,78,81,70,7d,77,70,00,7b,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
26,3c,38,00,2e,3c,c1,00,47,3c,0a,00,49,3c,7d,02,9b,3c,0a,00,64,00,00,00,02,00,00,00,e1,00,00,00,08,00,00,00,09,0f,00,00,00,00,19,00,08,01,04,00,00,00,ff,00,00,00,00,00,00,00,64,ff,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,40,09,40,52,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,45,00,44,10,14,01,3b,00,44,10,00,00,00,00,03,00,01,00,02,00,00,00,cd,00,ff,00,47,20,49,20,00,00,00,00,01,01,00,00,47,20,49,20,00,00,00,00,02,02,00,00,23,20,23,20,01,02,22,20,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,00,00,00,5f,78,81,70,7d,77,70,00,7b,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
9d,3c,38,00,a5,3c,cf,00,c0,3c,0a,00,c2,3c,d4,02,1e,3d,0a,00,96,00,00,00,03,00,00,00,e1,00,00,00,0a,00,00,00,06,0f,00,00,00,00,19,00,08,01,04,00,00,00,ff,00,00,00,00,00,00,00,64,ff,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,40,09,40,52,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,46,00,44,10,14,01,3b,00,44,10,00,00,00,00,05,00,01,00,02,00,00,00,cd,00,ff,00,48,20,49,20,00,00,00,00,01,01,00,00,48,20,49,20,00,00,00,00,02,02,00,00,23,20,23,20,01,02,22,20,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,00,00,00,5f,78,81,70,7d,77,70,00,7b,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
20,3d,41,00,29,3d,ea,00,4a,3d,0a,00,4c,3d,78,02,a0,3d,0a,00,c8,00,00,00,02,00,00,00,84,03,00,00,0e,00,00,00,14,0f,0a,00,00,00,19,00,08,01,04,00,00,00,ff,00,00,00,00,00,00,00,64,ff,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,40,09,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,47,00,44,10,14,01,3c,00,44,10,00,00,00,00,64,00,8c,00,18,01,00,00,ff,00,ff,08,46,20,46,20,00,00,00,00,01,01,00,00,46,20,46,20,00,00,00,00,02,02,00,00,23,20,24,20,01,01,21,20,04,04,01,03,10,04,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,67,80,67,80,67,80,67,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,0b,80,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,0b,80,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,67,80,67,80,67,80,67,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,96,00,00,00,62,7f,7b,70,82,77,74,81,00,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
a2,3d,41,00,ab,3d,ac,00,c5,3d,0a,00,c7,3d,68,01,fc,3d,0a,00,90,01,00,00,04,00,00,00,84,03,00,00,13,00,00,00,11,0f,08,00,00,00,19,00,08,01,04,00,00,00,ff,00,00,00,00,00,00,00,64,ff,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,40,09,40,52,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,48,00,44,10,14,01,3c,00,44,10,00,00,00,00,8c,00,2c,01,58,02,00,00,ff,00,ff,08,46,20,46,20,00,00,00,00,01,01,00,00,46,20,46,20,00,00,00,00,02,02,00,00,23,20,24,20,01,01,21,20,08,04,01,03,10,04,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,67,80,67,80,67,80,67,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,0b,80,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,0b,80,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,67,80,67,80,67,80,67,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,d2,00,00,00,62,7f,7b,70,82,77,74,81,00,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
fe,3d,41,00,07,3e,ac,00,21,3e,0a,00,23,3e,bf,01,62,3e,0a,00,58,02,00,00,06,00,00,00,84,03,00,00,18,00,00,00,0f,0f,06,00,00,00,19,00,08,01,04,00,00,00,ff,00,00,00,00,00,00,00,64,ff,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,40,09,40,52,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,49,00,44,10,14,01,3c,00,44,10,00,00,00,00,c8,00,b8,01,70,03,00,00,ff,00,ff,08,46,20,46,20,00,00,00,00,01,01,00,00,46,20,46,20,00,00,00,00,02,02,00,00,23,20,24,20,01,01,21,20,0c,04,01,03,10,04,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,67,80,67,80,67,80,67,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,0b,80,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,0b,80,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,67,80,67,80,67,80,67,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2a,80,2a,80,2a,80,63,80,63,80,63,80,63,80,00,00,72,80,72,80,72,80,6a,80,6a,80,6a,80,6a,80,00,00,2c,01,00,00,62,7f,7b,70,82,77,74,81,00,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
64,3e,2c,00,6a,3e,ea,00,8b,3e,0a,00,8d,3e,78,02,e1,3e,0a,00,58,02,00,00,02,00,00,00,8c,0a,00,00,14,00,00,00,23,0f,0c,00,00,00,19,00,08,01,04,00,00,00,ff,00,00,00,00,00,00,00,64,ff,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,40,09,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,40,4a,00,44,10,14,01,ff,00,44,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,65,74,7f,70,81,00,74,81,00,71,7e,81,7e,00,0e,5c,17,17,00,00,00,00,00,00,02,00,82,02,c8,3b,03,00,17,16,68,a3,03,00,00,00,63,00,02,00,82,02,dc,0a,17,16,00,00,63,00,68,a3,03,00,04,00,dc,0a,c8,3b
